confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,provinceName
66,13,3,2,62,11,20200127,1,0,0,0,上海市
80,14,4,1,75,13,20200128,1,0,0,0,上海市
101,21,5,1,95,20,20200129,1,0,0,0,上海市
128,27,5,0,122,27,20200130,1,0,0,0,上海市
153,25,9,4,143,21,20200131,1,0,0,0,上海市
177,24,10,1,166,23,20200201,1,0,0,0,上海市
193,16,10,0,182,16,20200202,1,0,0,0,上海市
208,15,10,0,197,15,20200203,1,0,0,0,上海市
233,25,12,2,220,23,20200204,1,0,0,0,上海市
254,21,15,3,238,18,20200205,1,0,0,0,上海市
269,15,25,10,243,5,20200206,1,0,0,0,上海市
281,12,30,5,250,7,20200207,1,0,0,0,上海市
292,11,41,11,250,0,20200208,1,0,0,0,上海市
295,3,44,3,250,0,20200209,1,0,0,0,上海市
302,7,48,4,253,3,20200210,1,0,0,0,上海市
306,4,53,5,252,-1,20200211,1,0,0,0,上海市
313,7,57,4,255,3,20200212,1,0,0,0,上海市
318,5,62,5,255,0,20200213,1,0,0,0,上海市
326,8,90,28,235,-20,20200214,1,0,0,0,上海市
328,2,124,34,203,-32,20200215,1,0,0,0,上海市
331,3,140,16,190,-13,20200216,1,0,0,0,上海市
333,2,161,21,171,-19,20200217,1,0,0,0,上海市
333,0,177,16,155,-16,20200218,1,0,0,0,上海市
333,0,186,9,145,-10,20200219,2,1,0,0,上海市
334,1,199,13,133,-12,20200220,2,0,0,0,上海市
334,0,211,12,120,-13,20200221,3,1,0,0,上海市
335,1,227,16,105,-15,20200222,3,0,0,0,上海市
335,0,249,22,83,-22,20200223,3,0,0,0,上海市
335,0,261,12,71,-12,20200224,3,0,0,0,上海市
336,1,268,7,65,-6,20200225,3,0,0,0,上海市
337,1,272,4,62,-3,20200226,3,0,0,0,上海市
337,0,276,4,58,-4,20200227,3,0,0,0,上海市
337,0,279,3,55,-3,20200228,3,0,0,0,上海市
337,0,287,8,47,-8,20200229,3,0,0,0,上海市
337,0,290,3,44,-3,20200301,3,0,0,0,上海市
338,1,292,2,43,-1,20200302,3,0,0,0,上海市
338,0,294,2,41,-2,20200303,3,0,0,0,上海市
338,0,298,4,37,-4,20200304,3,0,0,0,上海市
339,1,303,5,33,-4,20200305,3,0,0,0,上海市
342,3,306,3,33,0,20200306,3,0,0,0,上海市
342,0,313,7,26,-7,20200307,3,0,0,0,上海市
342,0,314,1,25,-1,20200308,3,0,0,0,上海市
342,0,315,1,24,-1,20200309,3,0,0,0,上海市
344,2,319,4,22,-2,20200310,3,0,0,0,上海市
344,0,320,1,21,-1,20200311,3,0,0,0,上海市
346,2,321,1,22,1,20200312,3,0,0,0,上海市
350,4,324,3,23,1,20200313,3,0,0,0,上海市
353,3,324,0,26,3,20200314,3,0,0,0,上海市
355,2,324,0,28,2,20200315,3,0,0,0,上海市
358,3,325,1,30,2,20200316,3,0,0,0,上海市
361,3,325,0,33,3,20200317,3,0,0,0,上海市
363,2,326,1,34,1,20200318,3,0,0,0,上海市
371,8,326,0,42,8,20200319,3,0,0,0,上海市
380,9,326,0,51,9,20200320,3,0,0,0,上海市
394,14,327,1,63,12,20200321,4,1,0,0,上海市
404,10,328,1,72,9,20200322,4,0,0,0,上海市
413,9,329,1,80,8,20200323,4,0,0,0,上海市
433,20,330,1,98,18,20200324,5,1,19,19,上海市
451,18,330,0,116,18,20200325,5,0,19,0,上海市
468,17,331,1,132,16,20200326,5,0,19,0,上海市
485,17,334,3,146,14,20200327,5,0,19,0,上海市
492,7,334,0,153,7,20200328,5,0,19,0,上海市
498,6,334,0,159,6,20200329,5,0,19,0,上海市
509,11,338,4,166,7,20200330,5,0,19,0,上海市
516,7,341,3,169,3,20200331,6,1,19,0,上海市
522,6,343,2,173,4,20200401,6,0,19,0,上海市
526,4,343,0,177,4,20200402,6,0,0,-19,上海市
529,3,348,5,175,-2,20200403,6,0,0,0,上海市
531,2,356,8,169,-6,20200404,6,0,19,19,上海市
536,5,383,27,147,-22,20200405,6,0,19,0,上海市
538,2,389,6,143,-4,20200406,6,0,19,0,上海市
543,5,406,17,130,-13,20200407,7,1,0,-19,上海市
552,9,417,11,128,-2,20200408,7,0,0,0,上海市
555,3,422,5,126,-2,20200409,7,0,19,19,上海市
555,0,435,13,113,-13,20200410,7,0,19,0,上海市
607,52,438,3,162,49,20200411,7,0,19,0,上海市
618,11,446,8,165,3,20200412,7,0,19,0,上海市
618,0,458,12,153,-12,20200413,7,0,19,0,上海市
622,4,468,10,147,-6,20200414,7,0,19,0,上海市
628,6,485,17,136,-11,20200415,7,0,19,0,上海市
628,0,489,4,132,-4,20200416,7,0,19,0,上海市
628,0,512,23,109,-23,20200417,7,0,19,0,上海市
635,7,516,4,112,3,20200418,7,0,19,0,上海市
638,3,521,5,110,-2,20200419,7,0,19,0,上海市
638,0,530,9,101,-9,20200420,7,0,19,0,上海市
639,1,530,0,102,1,20200421,7,0,300,281,上海市
640,1,532,2,101,-1,20200422,7,0,300,0,上海市
641,1,533,1,101,0,20200423,7,0,300,0,上海市
641,0,547,14,87,-14,20200424,7,0,300,0,上海市
642,1,558,11,77,-10,20200425,7,0,300,0,上海市
642,0,568,10,67,-10,20200426,7,0,300,0,上海市
644,2,581,13,56,-11,20200427,7,0,300,0,上海市
645,1,584,3,54,-2,20200428,7,0,300,0,上海市
647,2,597,13,43,-11,20200429,7,0,300,0,上海市
652,5,599,2,46,3,20200430,7,0,300,0,上海市
652,0,612,13,33,-13,20200501,7,0,300,0,上海市
653,1,613,1,33,0,20200502,7,0,300,0,上海市
655,2,615,2,33,0,20200503,7,0,300,0,上海市
656,1,619,4,30,-3,20200504,7,0,300,0,上海市
656,0,620,1,29,-1,20200505,7,0,300,0,上海市
657,1,620,0,30,1,20200506,7,0,300,0,上海市
657,0,623,3,27,-3,20200507,7,0,300,0,上海市
657,0,623,0,27,0,20200508,7,0,300,0,上海市
659,2,626,3,26,-1,20200509,7,0,300,0,上海市
659,0,627,1,25,-1,20200510,7,0,300,0,上海市
659,0,627,0,25,0,20200511,7,0,300,0,上海市
660,1,631,4,22,-3,20200512,7,0,300,0,上海市
660,0,633,2,20,-2,20200513,7,0,300,0,上海市
660,0,638,5,15,-5,20200514,7,0,300,0,上海市
665,5,640,2,18,3,20200515,7,0,300,0,上海市
665,0,641,1,17,-1,20200516,7,0,300,0,上海市
666,1,641,0,18,1,20200517,7,0,300,0,上海市
666,0,641,0,18,0,20200518,7,0,300,0,上海市
666,0,642,1,17,-1,20200519,7,0,300,0,上海市
667,1,645,3,15,-2,20200520,7,0,300,0,上海市
667,0,646,1,14,-1,20200521,7,0,300,0,上海市
667,0,647,1,13,-1,20200522,7,0,300,0,上海市
668,1,647,0,14,1,20200523,7,0,300,0,上海市
668,0,648,1,13,-1,20200524,7,0,300,0,上海市
669,1,652,4,10,-3,20200525,7,0,300,0,上海市
670,1,653,1,10,0,20200526,7,0,300,0,上海市
671,1,655,2,9,-1,20200527,7,0,300,0,上海市
671,0,655,0,9,0,20200528,7,0,300,0,上海市
672,1,657,2,8,-1,20200529,7,0,300,0,上海市
672,0,657,0,8,0,20200530,7,0,300,0,上海市
672,0,657,0,8,0,20200531,7,0,300,0,上海市
673,1,660,3,6,-2,20200601,7,0,300,0,上海市
673,0,661,1,5,-1,20200602,7,0,300,0,上海市
673,0,661,0,5,0,20200603,7,0,300,0,上海市
677,4,662,1,8,3,20200604,7,0,300,0,上海市
677,0,663,1,7,-1,20200605,7,0,300,0,上海市
677,0,664,1,6,-1,20200606,7,0,300,0,上海市
678,1,664,0,7,1,20200607,7,0,300,0,上海市
678,0,665,1,6,-1,20200608,7,0,300,0,上海市
678,0,665,0,6,0,20200609,7,0,300,0,上海市
684,6,665,0,12,6,20200610,7,0,300,0,上海市
689,5,666,1,16,4,20200611,7,0,300,0,上海市
690,1,666,0,17,1,20200612,7,0,300,0,上海市
691,1,666,0,18,1,20200613,7,0,300,0,上海市
692,1,667,1,18,0,20200614,7,0,300,0,上海市
695,3,667,0,21,3,20200615,7,0,300,0,上海市
695,0,667,0,21,0,20200616,7,0,300,0,上海市
697,2,668,1,22,1,20200617,7,0,300,0,上海市
697,0,668,0,22,0,20200618,7,0,300,0,上海市
698,1,668,0,23,1,20200619,7,0,300,0,上海市
698,0,668,0,23,0,20200620,7,0,300,0,上海市
701,3,668,0,26,3,20200621,7,0,300,0,上海市
701,0,669,1,25,-1,20200622,7,0,300,0,上海市
703,2,669,0,27,2,20200623,7,0,300,0,上海市
703,0,670,1,26,-1,20200624,7,0,300,0,上海市
705,2,672,2,26,0,20200625,7,0,300,0,上海市
706,1,674,2,25,-1,20200626,7,0,300,0,上海市
707,1,675,1,25,0,20200627,7,0,300,0,上海市
708,1,675,0,26,1,20200628,7,0,300,0,上海市
712,4,675,0,30,4,20200629,7,0,300,0,上海市
712,0,675,0,30,0,20200630,7,0,300,0,上海市
713,1,677,2,29,-1,20200701,7,0,300,0,上海市
714,1,678,1,29,0,20200702,7,0,300,0,上海市
715,1,681,3,27,-2,20200703,7,0,300,0,上海市
716,1,681,0,28,1,20200704,7,0,300,0,上海市
716,0,681,0,28,0,20200705,7,0,300,0,上海市
718,2,685,4,26,-2,20200706,7,0,300,0,上海市
718,0,688,3,23,-3,20200707,7,0,300,0,上海市
721,3,689,1,25,2,20200708,7,0,300,0,上海市
722,1,689,0,26,1,20200709,7,0,300,0,上海市
722,0,689,0,26,0,20200710,7,0,300,0,上海市
724,2,689,0,28,2,20200711,7,0,300,0,上海市
725,1,689,0,29,1,20200712,7,0,300,0,上海市
728,3,690,1,31,2,20200713,7,0,300,0,上海市
731,3,690,0,34,3,20200714,7,0,300,0,上海市
732,1,691,1,34,0,20200715,7,0,300,0,上海市
733,1,699,8,27,-7,20200716,7,0,300,0,上海市
733,0,699,0,27,0,20200717,7,0,300,0,上海市
733,0,701,2,25,-2,20200718,7,0,300,0,上海市
733,0,707,6,19,-6,20200719,7,0,300,0,上海市
735,2,708,1,20,1,20200720,7,0,393,93,上海市
738,3,711,3,20,0,20200722,7,0,393,0,上海市
741,3,712,1,22,2,20200724,7,0,393,0,上海市
741,0,716,4,18,-4,20200725,7,0,393,0,上海市
741,0,717,1,17,-1,20200726,7,0,393,0,上海市
743,2,718,1,18,1,20200727,7,0,393,0,上海市
744,1,720,2,17,-1,20200728,7,0,393,0,上海市
744,0,720,0,17,0,20200729,7,0,393,0,上海市
744,0,720,0,17,0,20200730,7,0,393,0,上海市
748,4,724,4,17,0,20200731,7,0,393,0,上海市
749,1,725,1,17,0,20200801,7,0,393,0,上海市
749,0,725,0,17,0,20200802,7,0,393,0,上海市
750,1,727,2,16,-1,20200803,7,0,393,0,上海市
752,2,727,0,18,2,20200804,7,0,393,0,上海市
764,12,728,1,29,11,20200806,7,0,393,0,上海市
766,2,729,1,30,1,20200807,7,0,393,0,上海市
768,2,730,1,31,1,20200808,7,0,393,0,上海市
786,18,731,1,48,17,20200809,7,0,393,0,上海市
794,8,734,3,53,5,20200810,7,0,393,0,上海市
800,6,737,3,56,3,20200812,7,0,393,0,上海市
816,16,739,2,70,14,20200813,7,0,393,0,上海市
820,4,740,1,73,3,20200814,7,0,393,0,上海市
825,5,745,5,73,0,20200815,7,0,393,0,上海市
828,3,749,4,72,-1,20200816,7,0,393,0,上海市
842,14,752,3,83,11,20200817,7,0,393,0,上海市
850,8,754,2,89,6,20200818,7,0,393,0,上海市
862,12,777,23,78,-11,20200820,7,0,393,0,上海市
875,13,783,6,85,7,20200821,7,0,393,0,上海市
875,0,786,3,82,-3,20200822,7,0,393,0,上海市
880,5,796,10,77,-5,20200823,7,0,393,0,上海市
882,2,799,3,76,-1,20200824,7,0,393,0,上海市
886,4,805,6,74,-2,20200825,7,0,393,0,上海市
9,9,0,0,9,9,20200123,0,0,0,0,山东省
21,12,0,0,21,12,20200124,0,0,0,0,山东省
39,18,0,0,39,18,20200125,0,0,0,0,山东省
63,24,0,0,63,24,20200126,0,0,0,0,山东省
87,24,0,0,87,24,20200127,0,0,0,0,山东省
121,34,0,0,121,34,20200128,0,0,0,0,山东省
145,24,1,1,144,23,20200129,0,0,0,0,山东省
178,33,2,1,176,32,20200130,0,0,0,0,山东省
202,24,2,0,200,24,20200131,0,0,0,0,山东省
225,23,5,3,220,20,20200201,0,0,0,0,山东省
246,21,6,1,240,20,20200202,0,0,0,0,山东省
270,24,7,1,263,23,20200203,0,0,0,0,山东省
298,28,13,6,285,22,20200204,0,0,0,0,山东省
343,45,18,5,325,40,20200205,0,0,0,0,山东省
379,36,31,13,348,23,20200206,0,0,0,0,山东省
407,28,38,7,369,21,20200207,0,0,0,0,山东省
435,28,50,12,384,15,20200208,1,1,0,0,山东省
459,24,63,13,395,11,20200209,1,0,0,0,山东省
486,27,71,8,414,19,20200210,1,0,0,0,山东省
497,11,80,9,416,2,20200211,1,0,0,0,山东省
506,9,98,18,406,-10,20200212,2,1,0,0,山东省
519,13,111,13,406,0,20200213,2,0,0,0,山东省
530,11,139,28,389,-17,20200214,2,0,0,0,山东省
537,7,164,25,371,-18,20200215,2,0,0,0,山东省
541,4,175,11,364,-7,20200216,2,0,0,0,山东省
543,2,193,18,348,-16,20200217,2,0,0,0,山东省
544,1,215,22,326,-22,20200218,3,1,0,0,山东省
546,2,238,23,304,-22,20200219,4,1,0,0,山东省
748,202,270,32,474,170,20200220,4,0,0,0,山东省
750,2,293,23,453,-21,20200221,4,0,0,0,山东省
754,4,311,18,439,-14,20200222,4,0,0,0,山东省
755,1,325,14,426,-13,20200223,4,0,0,0,山东省
755,0,343,18,406,-20,20200224,6,2,0,0,山东省
756,1,357,14,393,-13,20200225,6,0,0,0,山东省
756,0,381,24,369,-24,20200226,6,0,0,0,山东省
756,0,390,9,360,-9,20200227,6,0,0,0,山东省
756,0,411,21,339,-21,20200228,6,0,0,0,山东省
756,0,431,20,319,-20,20200229,6,0,0,0,山东省
758,2,455,24,297,-22,20200301,6,0,0,0,山东省
758,0,497,42,255,-42,20200302,6,0,0,0,山东省
758,0,511,14,241,-14,20200303,6,0,0,0,山东省
758,0,576,65,176,-65,20200304,6,0,0,0,山东省
758,0,602,26,150,-26,20200305,6,0,0,0,山东省
758,0,625,23,127,-23,20200306,6,0,0,0,山东省
758,0,637,12,115,-12,20200307,6,0,0,0,山东省
758,0,647,10,105,-10,20200308,6,0,0,0,山东省
758,0,703,56,49,-56,20200309,6,0,0,0,山东省
759,1,721,18,32,-17,20200310,6,0,0,0,山东省
760,1,733,12,21,-11,20200311,6,0,0,0,山东省
760,0,739,6,14,-7,20200312,7,1,0,0,山东省
760,0,740,1,13,-1,20200313,7,0,0,0,山东省
760,0,741,1,12,-1,20200314,7,0,0,0,山东省
760,0,743,2,10,-2,20200315,7,0,0,0,山东省
761,1,746,3,8,-2,20200316,7,0,0,0,山东省
761,0,746,0,8,0,20200317,7,0,0,0,山东省
761,0,747,1,7,-1,20200318,7,0,0,0,山东省
762,1,748,1,7,0,20200319,7,0,0,0,山东省
764,2,749,1,8,1,20200320,7,0,0,0,山东省
765,1,750,1,8,0,20200321,7,0,0,0,山东省
767,2,751,1,9,1,20200322,7,0,0,0,山东省
768,1,752,1,9,0,20200323,7,0,0,0,山东省
769,1,752,0,10,1,20200324,7,0,0,0,山东省
769,0,752,0,10,0,20200325,7,0,0,0,山东省
771,2,752,0,12,2,20200326,7,0,12,12,山东省
772,1,752,0,13,1,20200327,7,0,12,0,山东省
772,0,752,0,13,0,20200328,7,0,12,0,山东省
773,1,753,1,13,0,20200329,7,0,14,2,山东省
774,1,753,0,14,1,20200330,7,0,14,0,山东省
774,0,753,0,14,0,20200331,7,0,14,0,山东省
775,1,753,0,15,1,20200401,7,0,14,0,山东省
778,3,754,1,17,2,20200402,7,0,0,-14,山东省
778,0,755,1,16,-1,20200403,7,0,0,0,山东省
779,1,755,0,17,1,20200404,7,0,14,14,山东省
780,1,755,0,18,1,20200405,7,0,14,0,山东省
781,1,755,0,19,1,20200406,7,0,14,0,山东省
783,2,755,0,21,2,20200407,7,0,0,-14,山东省
783,0,756,1,20,-1,20200408,7,0,0,0,山东省
783,0,756,0,20,0,20200409,7,0,14,14,山东省
784,1,757,1,20,0,20200410,7,0,14,0,山东省
784,0,757,0,20,0,20200411,7,0,14,0,山东省
784,0,758,1,19,-1,20200412,7,0,14,0,山东省
784,0,759,1,18,-1,20200413,7,0,14,0,山东省
784,0,761,2,16,-2,20200414,7,0,14,0,山东省
784,0,761,0,16,0,20200415,7,0,14,0,山东省
787,3,761,0,19,3,20200416,7,0,14,0,山东省
787,0,765,4,15,-4,20200417,7,0,14,0,山东省
787,0,765,0,15,0,20200418,7,0,14,0,山东省
787,0,765,0,15,0,20200419,7,0,14,0,山东省
787,0,765,0,15,0,20200420,7,0,14,0,山东省
787,0,766,1,14,-1,20200421,7,0,14,0,山东省
787,0,766,0,14,0,20200422,7,0,14,0,山东省
787,0,766,0,14,0,20200423,7,0,14,0,山东省
787,0,767,1,13,-1,20200424,7,0,14,0,山东省
787,0,767,0,13,0,20200425,7,0,14,0,山东省
787,0,768,1,12,-1,20200426,7,0,14,0,山东省
787,0,768,0,12,0,20200427,7,0,14,0,山东省
787,0,771,3,9,-3,20200428,7,0,14,0,山东省
787,0,772,1,8,-1,20200429,7,0,14,0,山东省
787,0,772,0,8,0,20200430,7,0,14,0,山东省
787,0,772,0,8,0,20200501,7,0,14,0,山东省
787,0,772,0,8,0,20200502,7,0,14,0,山东省
788,1,773,1,8,0,20200503,7,0,14,0,山东省
788,0,773,0,8,0,20200504,7,0,14,0,山东省
788,0,775,2,6,-2,20200505,7,0,14,0,山东省
788,0,775,0,6,0,20200506,7,0,14,0,山东省
788,0,776,1,5,-1,20200507,7,0,14,0,山东省
788,0,776,0,5,0,20200508,7,0,14,0,山东省
788,0,776,0,5,0,20200509,7,0,14,0,山东省
788,0,777,1,4,-1,20200510,7,0,14,0,山东省
788,0,777,0,4,0,20200511,7,0,14,0,山东省
788,0,777,0,4,0,20200512,7,0,14,0,山东省
788,0,777,0,4,0,20200513,7,0,14,0,山东省
788,0,778,1,3,-1,20200514,7,0,14,0,山东省
788,0,780,2,1,-2,20200515,7,0,14,0,山东省
788,0,780,0,1,0,20200516,7,0,14,0,山东省
788,0,780,0,1,0,20200517,7,0,14,0,山东省
788,0,780,0,1,0,20200518,7,0,14,0,山东省
788,0,780,0,1,0,20200519,7,0,14,0,山东省
788,0,780,0,1,0,20200520,7,0,14,0,山东省
788,0,780,0,1,0,20200521,7,0,14,0,山东省
788,0,780,0,1,0,20200522,7,0,14,0,山东省
788,0,780,0,1,0,20200523,7,0,14,0,山东省
788,0,780,0,1,0,20200524,7,0,14,0,山东省
788,0,780,0,1,0,20200525,7,0,14,0,山东省
788,0,780,0,1,0,20200526,7,0,14,0,山东省
788,0,780,0,1,0,20200527,7,0,14,0,山东省
788,0,780,0,1,0,20200528,7,0,14,0,山东省
790,2,780,0,3,2,20200529,7,0,14,0,山东省
792,2,780,0,5,2,20200530,7,0,14,0,山东省
792,0,780,0,5,0,20200531,7,0,14,0,山东省
792,0,780,0,5,0,20200601,7,0,14,0,山东省
792,0,780,0,5,0,20200602,7,0,14,0,山东省
792,0,780,0,5,0,20200603,7,0,14,0,山东省
792,0,780,0,5,0,20200604,7,0,14,0,山东省
792,0,780,0,5,0,20200605,7,0,14,0,山东省
792,0,780,0,5,0,20200606,7,0,14,0,山东省
792,0,781,1,4,-1,20200607,7,0,14,0,山东省
792,0,781,0,4,0,20200608,7,0,14,0,山东省
792,0,781,0,4,0,20200609,7,0,14,0,山东省
792,0,781,0,4,0,20200610,7,0,14,0,山东省
792,0,781,0,4,0,20200611,7,0,14,0,山东省
792,0,781,0,4,0,20200612,7,0,14,0,山东省
792,0,782,1,3,-1,20200613,7,0,14,0,山东省
792,0,782,0,3,0,20200614,7,0,14,0,山东省
792,0,783,1,2,-1,20200615,7,0,14,0,山东省
792,0,783,0,2,0,20200616,7,0,14,0,山东省
792,0,783,0,2,0,20200617,7,0,14,0,山东省
792,0,783,0,2,0,20200618,7,0,14,0,山东省
792,0,785,2,0,-2,20200619,7,0,14,0,山东省
792,0,785,0,0,0,20200620,7,0,14,0,山东省
792,0,785,0,0,0,20200621,7,0,14,0,山东省
792,0,785,0,0,0,20200622,7,0,14,0,山东省
792,0,785,0,0,0,20200623,7,0,14,0,山东省
792,0,785,0,0,0,20200624,7,0,14,0,山东省
792,0,785,0,0,0,20200625,7,0,14,0,山东省
792,0,785,0,0,0,20200626,7,0,14,0,山东省
792,0,785,0,0,0,20200627,7,0,14,0,山东省
792,0,785,0,0,0,20200628,7,0,14,0,山东省
792,0,785,0,0,0,20200629,7,0,14,0,山东省
792,0,785,0,0,0,20200630,7,0,14,0,山东省
792,0,785,0,0,0,20200701,7,0,14,0,山东省
792,0,785,0,0,0,20200702,7,0,14,0,山东省
792,0,785,0,0,0,20200703,7,0,14,0,山东省
792,0,785,0,0,0,20200704,7,0,14,0,山东省
792,0,785,0,0,0,20200705,7,0,14,0,山东省
792,0,785,0,0,0,20200706,7,0,14,0,山东省
792,0,785,0,0,0,20200707,7,0,14,0,山东省
792,0,785,0,0,0,20200708,7,0,14,0,山东省
792,0,785,0,0,0,20200709,7,0,14,0,山东省
792,0,785,0,0,0,20200710,7,0,14,0,山东省
792,0,785,0,0,0,20200711,7,0,14,0,山东省
793,1,785,0,1,1,20200712,7,0,14,0,山东省
793,0,785,0,1,0,20200713,7,0,14,0,山东省
793,0,785,0,1,0,20200714,7,0,14,0,山东省
793,0,785,0,1,0,20200715,7,0,14,0,山东省
794,1,785,0,2,1,20200716,7,0,14,0,山东省
796,2,785,0,4,2,20200717,7,0,14,0,山东省
797,1,785,0,5,1,20200718,7,0,14,0,山东省
798,1,785,0,6,1,20200719,7,0,14,0,山东省
798,0,785,0,6,0,20200720,7,0,14,0,山东省
798,0,785,0,6,0,20200722,7,0,14,0,山东省
798,0,785,0,6,0,20200724,7,0,14,0,山东省
799,1,785,0,7,1,20200725,7,0,14,0,山东省
799,0,785,0,7,0,20200726,7,0,14,0,山东省
799,0,785,0,7,0,20200727,7,0,14,0,山东省
799,0,785,0,7,0,20200728,7,0,14,0,山东省
799,0,785,0,7,0,20200729,7,0,14,0,山东省
799,0,785,0,7,0,20200730,7,0,14,0,山东省
799,0,785,0,7,0,20200731,7,0,14,0,山东省
802,3,786,1,9,2,20200801,7,0,14,0,山东省
804,2,786,0,11,2,20200802,7,0,14,0,山东省
804,0,786,0,11,0,20200803,7,0,14,0,山东省
804,0,786,0,11,0,20200804,7,0,14,0,山东省
805,1,787,1,11,0,20200806,7,0,14,0,山东省
806,1,788,1,11,0,20200807,7,0,14,0,山东省
806,0,788,0,11,0,20200808,7,0,14,0,山东省
810,4,788,0,15,4,20200809,7,0,14,0,山东省
816,6,788,0,21,6,20200810,7,0,14,0,山东省
821,5,789,1,25,4,20200812,7,0,14,0,山东省
821,0,789,0,25,0,20200813,7,0,14,0,山东省
821,0,790,1,24,-1,20200814,7,0,14,0,山东省
821,0,790,0,24,0,20200815,7,0,14,0,山东省
822,1,790,0,25,1,20200816,7,0,14,0,山东省
822,0,793,3,22,-3,20200817,7,0,14,0,山东省
823,1,793,0,23,1,20200818,7,0,14,0,山东省
827,4,794,1,26,3,20200820,7,0,14,0,山东省
830,3,795,1,28,2,20200821,7,0,14,0,山东省
830,0,797,2,26,-2,20200822,7,0,14,0,山东省
831,1,798,1,26,0,20200823,7,0,14,0,山东省
831,0,798,0,26,0,20200824,7,0,14,0,山东省
831,0,801,3,23,-3,20200825,7,0,14,0,山东省
1,1,0,0,1,1,20200122,0,0,0,0,台湾
1,0,0,0,1,0,20200123,0,0,0,0,台湾
3,2,0,0,3,2,20200124,0,0,0,0,台湾
3,0,0,0,3,0,20200125,0,0,0,0,台湾
4,1,0,0,4,1,20200126,0,0,0,0,台湾
5,1,0,0,5,1,20200127,0,0,0,0,台湾
8,3,0,0,8,3,20200128,0,0,0,0,台湾
8,0,0,0,8,0,20200129,0,0,0,0,台湾
9,1,0,0,9,1,20200130,0,0,0,0,台湾
10,1,0,0,10,1,20200131,0,0,0,0,台湾
10,0,0,0,10,0,20200201,0,0,0,0,台湾
10,0,0,0,10,0,20200202,0,0,0,0,台湾
10,0,0,0,10,0,20200203,0,0,0,0,台湾
11,1,0,0,11,1,20200204,0,0,0,0,台湾
11,0,0,0,11,0,20200205,0,0,0,0,台湾
16,5,1,1,15,4,20200206,0,0,0,0,台湾
16,0,1,0,15,0,20200207,0,0,0,0,台湾
17,1,1,0,16,1,20200208,0,0,0,0,台湾
18,1,1,0,17,1,20200209,0,0,0,0,台湾
18,0,1,0,17,0,20200210,0,0,0,0,台湾
18,0,1,0,17,0,20200211,0,0,0,0,台湾
18,0,1,0,17,0,20200212,0,0,0,0,台湾
18,0,1,0,17,0,20200213,0,0,0,0,台湾
18,0,1,0,17,0,20200214,0,0,0,0,台湾
18,0,2,1,16,-1,20200215,0,0,0,0,台湾
20,2,2,0,17,1,20200216,1,1,0,0,台湾
22,2,2,0,19,2,20200217,1,0,0,0,台湾
22,0,2,0,19,0,20200218,1,0,0,0,台湾
24,2,2,0,21,2,20200219,1,0,0,0,台湾
24,0,2,0,21,0,20200220,1,0,0,0,台湾
26,2,2,0,23,2,20200221,1,0,0,0,台湾
26,0,2,0,23,0,20200222,1,0,0,0,台湾
28,2,5,3,22,-1,20200223,1,0,0,0,台湾
30,2,5,0,24,2,20200224,1,0,0,0,台湾
31,1,5,0,25,1,20200225,1,0,0,0,台湾
32,1,5,0,26,1,20200226,1,0,0,0,台湾
32,0,6,1,25,-1,20200227,1,0,0,0,台湾
34,2,9,3,24,-1,20200228,1,0,0,0,台湾
39,5,9,0,29,5,20200229,1,0,0,0,台湾
40,1,12,3,27,-2,20200301,1,0,0,0,台湾
41,1,12,0,28,1,20200302,1,0,0,0,台湾
42,1,12,0,29,1,20200303,1,0,0,0,台湾
42,0,12,0,29,0,20200304,1,0,0,0,台湾
44,2,12,0,31,2,20200305,1,0,0,0,台湾
45,1,12,0,32,1,20200306,1,0,0,0,台湾
45,0,13,1,31,-1,20200307,1,0,0,0,台湾
45,0,15,2,29,-2,20200308,1,0,0,0,台湾
45,0,15,0,29,0,20200309,1,0,0,0,台湾
47,2,17,2,29,0,20200310,1,0,0,0,台湾
48,1,17,0,30,1,20200311,1,0,0,0,台湾
49,1,20,3,28,-2,20200312,1,0,0,0,台湾
50,1,20,0,29,1,20200313,1,0,0,0,台湾
53,3,20,0,32,3,20200314,1,0,0,0,台湾
59,6,20,0,38,6,20200315,1,0,0,0,台湾
67,8,22,2,44,6,20200316,1,0,0,0,台湾
77,10,22,0,54,10,20200317,1,0,0,0,台湾
100,23,22,0,77,23,20200318,1,0,0,0,台湾
108,8,26,4,81,4,20200319,1,0,0,0,台湾
135,27,28,2,105,24,20200320,2,1,0,0,台湾
153,18,28,0,123,18,20200321,2,0,0,0,台湾
169,16,28,0,139,16,20200322,2,0,0,0,台湾
195,26,29,1,164,25,20200323,2,0,0,0,台湾
216,21,29,0,185,21,20200324,2,0,0,0,台湾
235,19,29,0,204,19,20200325,2,0,19,19,台湾
252,17,29,0,221,17,20200326,2,0,34,15,台湾
267,15,30,1,235,14,20200327,2,0,34,0,台湾
283,16,30,0,251,16,20200328,2,0,241,207,台湾
298,15,39,9,256,5,20200329,3,1,0,-241,台湾
306,8,39,0,262,6,20200330,5,2,0,0,台湾
322,16,39,0,278,16,20200331,5,0,0,0,台湾
329,7,39,0,285,7,20200401,5,0,0,0,台湾
339,10,50,11,284,-1,20200402,5,0,0,0,台湾
348,9,50,0,293,9,20200403,5,0,0,0,台湾
